cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
1519,Cnpy1,1.6364003,12.666219,29454.734,11.353255,155.67929,202.56888,217.66602,0.12602535
1520,Cnpy1,6.795147,3.8250637,31148.732,6.374983,164.61307,202.03528,217.35469,0.12602535
1521,Cnpy1,20.632313,63.330055,31168.049,62.589333,164.66164,202.57062,217.936,0.12602535
1522,Cnpy1,0.0,3.1861207,29580.508,2.6631405,156.35042,202.4573,217.5573,0.12602535
1523,Cnpy1,2.664369,9.976432,29836.479,9.586912,157.69305,202.44133,217.58833,0.12602535
1524,Cnpy1,1.7252213,5.7986407,29841.531,5.6550164,157.72339,202.4062,217.54724,0.12602535
1525,Cnpy1,1.4361665,11.147581,29489.139,9.990236,155.86192,202.54704,217.64667,0.12602535
1526,Cnpy1,0.84240586,4.450133,29708.342,4.1143465,157.02283,202.43208,217.55217,0.12602535
1527,Cnpy1,0.0,4.705926,29499.68,3.933389,155.92319,202.49203,217.58296,0.12602535
1528,Cnpy1,14.966181,23.256912,32063.338,26.437542,169.41565,201.98012,217.42635,0.12602535
1529,Cnpy1,0.89773214,1.5797557,29874.824,1.740947,157.90257,202.36292,217.50195,0.12602535
1530,Cnpy1,2.3426123,1.6293402,30210.422,2.4586275,159.67082,202.27121,217.45743,0.12602535
1531,Cnpy1,0.0,1.3275831,29679.568,1.1097007,156.87401,202.41484,217.52591,0.12602535
1532,Cnpy1,8.385507,2.401666,31610.13,5.926124,167.04567,201.9002,217.2802,0.12602535
1533,Cnpy1,5.52177,3.2721639,30874.145,5.3181715,163.16666,202.10448,217.38535,0.12602535
1534,Cnpy1,0.39117968,1.5331656,29759.38,1.4647816,157.29434,202.39441,217.51707,0.12602535
1535,Cnpy1,4.072738,1.5146966,30624.79,3.1716802,161.85428,202.15732,217.401,0.12602535
1536,Cnpy1,14.056699,4.9097724,32879.35,10.664167,173.73224,201.61447,217.14449,0.12602535
1537,Cnpy1,1.9161873,5.606542,29896.355,5.5838666,158.01244,202.38953,217.538,0.12602535
1538,Cnpy1,1.6939988,7.9108734,29721.27,7.405909,157.08786,202.4565,217.5839,0.12602535
1539,Cnpy1,6.2154408,20.197582,30117.006,19.792942,159.16206,202.44682,217.64949,0.12602535
1540,Cnpy1,1.8508506,11.481171,29567.26,10.463413,156.27324,202.52802,217.63925,0.12602535
1541,Cnpy1,10.615645,78.59486,27932.7,70.63694,147.59976,203.53906,218.52838,0.12602535
1542,Cnpy1,3.2424495,11.391109,29895.383,11.040097,158.00215,202.43654,217.59407,0.12602535
1543,Cnpy1,0.69700646,7.4661465,29513.979,6.5670094,155.99608,202.51038,217.6077,0.12602535
1544,Cnpy1,2.2652433,16.784702,29381.35,15.089833,155.28897,202.6226,217.71582,0.12602535
1545,Cnpy1,0.0,2.9405572,29593.586,2.4578938,156.41954,202.45169,217.55316,0.12602535
1546,Cnpy1,0.0,5.1856017,29474.203,4.334288,155.78853,202.50302,217.59108,0.12602535
1547,Cnpy1,0.0,2.981195,29591.424,2.4918597,156.40811,202.45264,217.55385,0.12602535
1548,Cnpy1,2.8820338,6.8599453,30054.719,7.083766,158.84575,202.35612,217.52885,0.12602535
1549,Cnpy1,5.7587833,39.72994,28963.537,35.89993,153.06708,202.92932,217.99586,0.12602535
1550,Cnpy1,0.57405233,0.98341244,29831.363,1.0908862,157.6741,202.37009,217.50204,0.12602535
1551,Cnpy1,0.8392232,3.0406024,29782.95,2.9346766,157.41719,202.40009,217.52847,0.12602535
1552,Cnpy1,1.6640472,5.100673,29864.686,5.0429463,157.84602,202.39418,217.53738,0.12602535
1553,Cnpy1,4.58644,19.815586,29757.152,18.710804,157.26633,202.54274,217.69415,0.12602535
1554,Cnpy1,4.72939,29.704117,29264.445,27.040928,154.66154,202.7605,217.85664,0.12602535
1555,Cnpy1,214.69225,259.99976,50165.246,317.9677,264.32156,202.35957,217.04346,0.12602535
1556,Cnpy1,0.0,0.37668175,29730.533,0.31486547,157.14339,202.393,217.50975,0.12602535
1557,Cnpy1,2.4113953,9.055829,29826.871,8.698946,157.64325,202.43655,217.58073,0.12602535
1558,Cnpy1,0.6703741,0.33490875,29888.572,0.59388554,157.97612,202.34908,217.48807,0.12602535
1559,Cnpy1,1.4296001,2.4112957,29954.316,2.6850724,158.32068,202.34776,217.4993,0.12602535
1560,Cnpy1,11.5119705,0.76212007,32472.533,6.010148,171.59184,201.66985,217.15344,0.12602535
1561,Cnpy1,12.255301,0.3645882,32681.96,6.023181,172.6959,201.61684,217.12314,0.12602535
1562,Cnpy1,1.6789039,1.4688512,30063.348,2.0139096,158.896,202.31018,217.47557,0.12602535
1563,Cnpy1,2.9123583,0.48394662,30405.734,1.7674515,160.70094,202.20827,217.4199,0.12602535
1564,Cnpy1,0.0,0.48314244,29724.78,0.40385452,157.11298,202.39548,217.51157,0.12602535
1565,Cnpy1,1.647813,1.1006267,30075.904,1.691527,158.9625,202.30379,217.47034,0.12602535
1566,Cnpy1,0.0,0.65738714,29715.387,0.5495027,157.06332,202.3995,217.51459,0.12602535
1567,Cnpy1,0.0,0.86931604,29704.037,0.72664934,157.00334,202.40434,217.51817,0.12602535
1568,Cnpy1,2.4717195,1.1622572,30265.938,2.1285164,159.96375,202.2522,217.44542,0.12602535
1569,Cnpy1,0.0,0.33237654,29732.924,0.2778313,157.15602,202.39198,217.50902,0.12602535
1570,Cnpy1,1.462204,0.48272198,30065.43,1.0881006,158.90784,202.30153,217.4656,0.12602535
1571,Cnpy1,1.6196998,1.2634432,30060.549,1.8144839,158.88144,202.30931,217.47397,0.12602535
1572,Cnpy1,0.85434335,0.57113373,29918.82,0.87748796,158.13528,202.34267,217.48627,0.12602535
1573,Cnpy1,0.81876135,0.4398702,29917.557,0.75110006,158.12874,202.34195,217.4852,0.12602535
1574,Cnpy1,0.22769742,0.546319,29774.172,0.5633127,157.37315,202.38235,217.50552,0.12602535
1575,Cnpy1,0.0,0.26661962,29736.475,0.22286576,157.17479,202.39046,217.50787,0.12602535
1576,Cnpy1,0.19062766,1.160143,29732.709,1.0590404,157.15416,202.39877,217.51706,0.12602535
1577,Cnpy1,0.27990526,0.035241477,29813.803,0.16054824,157.58243,202.3672,217.49506,0.12602535
1578,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1579,Cnpy1,0.28561762,0.8646653,29770.586,0.8565452,157.35397,202.38593,217.5091,0.12602535
1580,Cnpy1,0.0,0.049322896,29748.215,0.041228857,157.23685,202.38542,217.50415,0.12602535
1581,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1582,Cnpy1,0.0,0.04475596,29748.457,0.03741137,157.23813,202.38531,217.5041,0.12602535
1583,Cnpy1,0.0,0.04475596,29748.457,0.03741137,157.23813,202.38531,217.5041,0.12602535
1584,Cnpy1,0.0,0.16702226,29741.854,0.13961314,157.20322,202.38815,217.50618,0.12602535
1585,Cnpy1,0.0,0.123085864,29744.229,0.10288697,157.21577,202.38715,217.50543,0.12602535
1586,Cnpy1,0.0,0.20856625,29739.61,0.17433944,157.19136,202.38913,217.50688,0.12602535
1587,Cnpy1,0.0,0.19565466,29740.305,0.16354676,157.19504,202.38881,217.50665,0.12602535
1588,Cnpy1,0.0,0.1266026,29744.041,0.105826594,157.21478,202.38722,217.5055,0.12602535
1589,Cnpy1,0.24104606,0.1104502,29800.793,0.20521848,157.51382,202.37144,217.4976,0.12602535
1590,Cnpy1,0.38320145,0.0,29839.66,0.17946048,157.71869,202.35976,217.49118,0.12602535
1591,Cnpy1,0.3932857,0.0,29841.998,0.18418252,157.73102,202.3591,217.49088,0.12602535
1592,Cnpy1,0.4820921,0.37879837,29842.385,0.5424146,157.73273,202.36215,217.49469,0.12602535
1593,Cnpy1,8.518796,10.563296,31190.502,12.81451,164.82718,202.07857,217.41441,0.12602535
1594,Cnpy1,0.5822624,0.66092926,29850.549,0.8251603,157.77548,202.3622,217.49634,0.12602535
1595,Cnpy1,8.23672,12.095757,31038.127,13.964372,164.02289,202.13171,217.44917,0.12602535
1596,Cnpy1,0.0,5.440935,29460.648,4.547686,155.71689,202.50887,217.59538,0.12602535
1597,Cnpy1,2.3990934,0.47026405,30285.668,1.5159976,160.06831,202.24097,217.43587,0.12602535
1598,Cnpy1,0.78679913,0.66289425,29898.137,0.9225718,158.02621,202.34909,217.48996,0.12602535
1599,Cnpy1,0.30603653,7.23544,29435.967,6.1909137,155.58524,202.53021,217.61604,0.12602535
1600,Cnpy1,0.2614062,4.2733173,29583.074,3.694334,156.36296,202.46538,217.56743,0.12602535
1601,Cnpy1,0.0,4.7506227,29497.307,3.9707456,155.91064,202.49307,217.58374,0.12602535
1602,Cnpy1,0.9426568,4.949078,29704.979,4.5783525,157.00465,202.43706,217.55745,0.12602535
1603,Cnpy1,4.9683194,20.606277,29803.68,19.550537,157.51079,202.53629,217.6955,0.12602535
1604,Cnpy1,3.8981285,12.82775,29971.32,12.547946,158.401,202.42725,217.59776,0.12602535
1605,Cnpy1,4.178171,9.66596,30207.396,10.036014,159.64772,202.33698,217.53552,0.12602535
1606,Cnpy1,0.7223621,6.368801,29578.21,5.6617594,156.33548,202.48367,217.58836,0.12602535
1607,Cnpy1,17.439287,57.376404,30731.7,56.119865,162.36763,202.62083,217.9332,0.12602535
1608,Cnpy1,6.5658264,26.252342,29873.102,25.017561,157.87154,202.56355,217.74075,0.12602535
1609,Cnpy1,6.968506,28.147596,29865.229,26.79012,157.82835,202.5819,217.76013,0.12602535
1610,Cnpy1,11.927267,35.448475,30638.238,35.21321,161.89496,202.43802,217.72775,0.12602535
1611,Cnpy1,5.6113977,20.19923,29975.504,19.511528,158.41647,202.48566,217.66846,0.12602535
1612,Cnpy1,0.71503776,8.51542,29462.418,7.4523897,155.72346,202.5332,217.62486,0.12602535
1613,Cnpy1,1.1500211,6.0871663,29692.35,5.626756,156.93712,202.44975,217.57014,0.12602535
1614,Cnpy1,6.1316123,14.0038805,30432.639,14.576195,160.83069,202.31061,217.5475,0.12602535
1615,Cnpy1,8.0693035,37.674576,29611.443,35.267174,156.48271,202.73311,217.88646,0.12602535
1616,Cnpy1,0.0,6.4129586,29409.09,5.360051,155.44437,202.53105,217.61182,0.12602535
1617,Cnpy1,2.375131,17.195347,29384.914,15.484522,155.30739,202.62492,217.7193,0.12602535
1618,Cnpy1,4.4105277,13.108281,30076.129,13.022309,158.95299,202.40074,217.5864,0.12602535
1619,Cnpy1,8.645438,27.16583,30311.084,26.754683,160.17847,202.4524,217.6909,0.12602535
1620,Cnpy1,3.669803,9.243747,30110.846,9.445179,159.13936,202.35999,217.54437,0.12602535
1621,Cnpy1,0.2607198,11.510109,29199.488,9.741917,154.3355,202.63083,217.6897,0.12602535
1622,Cnpy1,0.27138954,6.926969,29444.344,5.9168696,155.62965,202.52539,217.61192,0.12602535
1623,Cnpy1,4.35788,10.0713625,30227.73,10.458998,159.75449,202.3347,217.53677,0.12602535
1624,Cnpy1,0.33901274,5.0617957,29559.062,4.389715,156.23575,202.47844,217.57831,0.12602535
1625,Cnpy1,0.88164335,0.8122224,29912.252,1.0918062,158.10048,202.3464,217.4895,0.12602535
1626,Cnpy1,1.4861732,8.740744,29628.766,8.002146,156.59973,202.48882,217.60443,0.12602535
1627,Cnpy1,0.0,6.4685364,29406.145,5.4064994,155.4288,202.53233,217.61273,0.12602535
1628,Cnpy1,1.2991356,1.071008,29995.883,1.5035778,158.54088,202.3255,217.48076,0.12602535
1629,Cnpy1,17.936523,3.4282837,33848.617,11.226736,178.84032,201.39009,217.00816,0.12602535
1630,Cnpy1,0.0,2.102215,29638.254,1.7571797,156.65564,202.43254,217.539,0.12602535
1631,Cnpy1,1.6014998,1.7603843,30029.525,2.2214,158.71753,202.32182,217.48291,0.12602535
1632,Cnpy1,3.0885422,2.6151662,30332.645,3.631723,160.31393,202.24582,217.45065,0.12602535
1633,Cnpy1,2.3837528,2.3432076,30181.514,3.074687,159.51785,202.2849,217.46822,0.12602535
1634,Cnpy1,7.323865,4.7990446,31222.018,7.436254,164.99838,202.02356,217.35455,0.12602535
1635,Cnpy1,3.398038,3.5864499,30352.951,4.5885167,160.42007,202.24814,217.45735,0.12602535
1636,Cnpy1,16.098019,31.270918,31891.729,33.66793,168.50421,202.09613,217.52606,0.12602535
1637,Cnpy1,5.415013,22.767406,29791.97,21.565954,157.44716,202.55699,217.718,0.12602535
1638,Cnpy1,14.736649,28.223215,31725.97,30.484247,167.63335,202.107,217.51741,0.12602535
1639,Cnpy1,6.0179024,30.96577,29494.205,28.699547,155.87096,202.70776,217.83752,0.12602535
1640,Cnpy1,0.0,9.1717005,29263.133,7.665528,154.6729,202.59412,217.65842,0.12602535
1641,Cnpy1,0.0,2.0705862,29639.941,1.7307429,156.66455,202.43182,217.53847,0.12602535
1642,Cnpy1,0.0,3.3546183,29571.541,2.8039734,156.30302,202.46117,217.56013,0.12602535
1643,Cnpy1,0.0,3.4996333,29563.826,2.9251783,156.26224,202.46448,217.5626,0.12602535
1644,Cnpy1,0.0,2.4894645,29617.611,2.0808578,156.54652,202.4414,217.54552,0.12602535
1645,Cnpy1,0.0,3.0333874,29588.64,2.5354834,156.3934,202.45381,217.5547,0.12602535
1646,Cnpy1,0.49698013,2.9698226,29707.19,2.7152045,157.01808,202.42046,217.53801,0.12602535
1647,Cnpy1,0.76407564,4.5103397,29686.945,4.127974,156.91003,202.43849,217.55565,0.12602535
1648,Cnpy1,0.0,0.7001183,29713.08,0.5852208,157.05113,202.40047,217.5153,0.12602535
1649,Cnpy1,0.88482213,0.2333419,29943.87,0.6093781,158.26758,202.33292,217.47954,0.12602535
1650,Cnpy1,2.1459618,25.762636,28881.525,22.53513,152.64758,202.83543,217.87115,0.12602535
1651,Cnpy1,0.0,0.55764335,29720.764,0.46612868,157.09175,202.3972,217.51285,0.12602535
1652,Cnpy1,1.1054909,10.668596,29438.25,9.434909,155.59421,202.55733,217.64896,0.12602535
1653,Cnpy1,5.3623986,12.080522,30355.467,12.608522,160.42577,202.31607,217.53914,0.12602535
1654,Cnpy1,0.97253454,2.4585054,29845.156,2.5105357,157.74547,202.3782,217.51447,0.12602535
1655,Cnpy1,1.9857162,4.3426313,29980.475,4.55989,158.45679,202.35617,217.51447,0.12602535
1656,Cnpy1,0.55537516,1.9937171,29772.93,1.9266557,157.36533,202.39438,217.5197,0.12602535
1657,Cnpy1,0.4402117,2.0605881,29742.578,1.9286114,157.20535,202.4033,217.52446,0.12602535
1658,Cnpy1,0.7294937,1.1061137,29861.006,1.2662421,157.83018,202.36292,217.49922,0.12602535
1659,Cnpy1,0.0,0.24901417,29737.424,0.20814954,157.17981,202.39005,217.50755,0.12602535
1660,Cnpy1,0.0,1.325736,29679.67,1.1081569,156.87454,202.4148,217.5259,0.12602535
1661,Cnpy1,4.34755,0.6433684,30736.754,2.5714743,162.445,202.11958,217.37738,0.12602535
1662,Cnpy1,2.8528726,1.1934242,30353.902,2.3328297,160.42722,202.22842,217.43398,0.12602535
1663,Cnpy1,0.0,1.0511485,29694.32,0.87863827,156.95198,202.4085,217.52122,0.12602535
1664,Cnpy1,7.91913,0.49365664,31601.76,4.1127377,167.00323,201.8863,217.26218,0.12602535
1665,Cnpy1,0.0,0.42073992,29728.152,0.35169318,157.1308,202.39404,217.51053,0.12602535
1666,Cnpy1,1.635449,0.5646105,30101.617,1.2376305,159.09843,202.29228,217.46156,0.12602535
1667,Cnpy1,0.4339558,0.13515829,29844.256,0.3162092,157.7428,202.35962,217.49197,0.12602535
1668,Cnpy1,1.0836948,0.24807234,29989.44,0.714785,158.50766,202.3205,217.47353,0.12602535
1669,Cnpy1,0.96759504,1.1220201,29915.682,1.39102,158.11827,202.34799,217.49203,0.12602535
1670,Cnpy1,1.6320745,0.05240338,30127.947,0.8078386,159.23764,202.28072,217.4529,0.12602535
1671,Cnpy1,1.9064949,0.6947039,30158.17,1.4732126,159.39633,202.27785,217.45525,0.12602535
1672,Cnpy1,0.6102601,0.90023875,29844.246,1.0383149,157.74208,202.36588,217.4995,0.12602535
1673,Cnpy1,0.0,0.57661897,29719.736,0.48199007,157.08632,202.39763,217.51318,0.12602535
1674,Cnpy1,0.0,0.8292501,29706.176,0.69315916,157.01465,202.40344,217.51752,0.12602535
1675,Cnpy1,0.3726141,1.3416878,29765.305,1.2960315,157.32574,202.39122,217.51443,0.12602535
1676,Cnpy1,0.4680219,0.8081416,29816.059,0.8947218,157.59363,202.37291,217.50243,0.12602535
1677,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1678,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1679,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1680,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1681,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1682,Cnpy1,0.0,0.11660766,29744.574,0.09747188,157.2176,202.38701,217.50531,0.12602535
1683,Cnpy1,0.0,0.15563439,29742.47,0.13009408,157.20648,202.38791,217.50598,0.12602535
1684,Cnpy1,0.0,0.13032621,29743.838,0.10893913,157.21371,202.38731,217.50557,0.12602535
1685,Cnpy1,0.4088225,0.272146,29831.105,0.41895154,157.67339,202.36443,217.49513,0.12602535
1686,Cnpy1,0.0,0.10550217,29745.182,0.08818885,157.22081,202.38673,217.50513,0.12602535
1687,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
1688,Cnpy1,0.7571317,0.0,29926.574,0.35453698,158.17665,202.33574,217.47948,0.12602535
1689,Cnpy1,2.1553838,1.6269095,30166.568,2.3690038,159.43974,202.28319,217.46326,0.12602535
1690,Cnpy1,0.6198277,0.19170801,29884.438,0.45051214,157.95445,202.34898,217.48714,0.12602535
1691,Cnpy1,0.6404887,5.762156,29591.553,5.1163597,156.40631,202.47505,217.58069,0.12602535
1692,Cnpy1,3.4242187,2.1549518,30436.875,3.4039032,160.86356,202.21373,217.43236,0.12602535
1693,Cnpy1,0.0,1.182695,29687.299,0.9885938,156.91487,202.41151,217.52348,0.12602535
1694,Cnpy1,3.7309077,0.72885334,30585.96,2.354845,161.65038,202.16122,217.3983,0.12602535
1695,Cnpy1,0.20013413,1.4462469,29719.629,1.3026415,157.08499,202.40471,217.5216,0.12602535
1696,Cnpy1,0.0,1.8399025,29652.242,1.5379267,156.72957,202.42654,217.53456,0.12602535
1697,Cnpy1,0.444158,0.6251021,29820.307,0.73054117,157.61617,202.37024,217.50006,0.12602535
1698,Cnpy1,0.72181517,4.0183682,29703.4,3.6969638,156.99718,202.42996,217.54868,0.12602535
1699,Cnpy1,2.6918607,11.152542,29779.91,10.582822,157.39395,202.46646,217.60732,0.12602535
1700,Cnpy1,8.028936,16.447124,30749.389,17.50575,162.49754,202.24455,217.5292,0.12602535
1701,Cnpy1,4.109525,8.60458,30248.66,9.116603,159.86607,202.31714,217.51979,0.12602535
1702,Cnpy1,8.446752,26.2072,30316.283,25.860416,160.20673,202.44283,217.68097,0.12602535
1703,Cnpy1,0.0,7.613905,29345.492,6.363704,155.10822,202.55852,217.63208,0.12602535
1704,Cnpy1,10.257649,35.64844,30230.842,34.599194,159.74811,202.54672,217.78362,0.12602535
1705,Cnpy1,7.077739,30.253395,29777.78,28.601105,157.3657,202.6238,217.79225,0.12602535
1706,Cnpy1,12.538359,47.665764,30103.436,45.710125,159.06587,202.6845,217.91873,0.12602535
1707,Cnpy1,1.4523778,9.122549,29600.59,8.305414,156.45094,202.49971,217.61198,0.12602535
1708,Cnpy1,6.2101164,20.951323,30075.12,20.420462,158.94069,202.46439,217.66238,0.12602535
1709,Cnpy1,11.56354,76.86572,28240.422,69.6402,149.22258,203.43672,218.46735,0.12602535
1710,Cnpy1,1.6843657,21.212088,29014.764,18.516628,153.3536,202.76111,217.8088,0.12602535
1711,Cnpy1,4.3380146,20.647228,29655.074,19.289417,156.72774,202.57771,217.71599,0.12602535
1712,Cnpy1,0.2995504,6.2199216,29488.377,5.339155,155.86229,202.50745,217.59912,0.12602535
1713,Cnpy1,5.4098296,19.527338,29964.508,18.855566,158.35913,202.48326,217.66342,0.12602535
1714,Cnpy1,13.058769,41.265465,30592.615,40.604805,161.64943,202.5045,217.79036,0.12602535
1715,Cnpy1,0.25676817,1.3564147,29737.582,1.2540811,157.17966,202.399,217.51831,0.12602535
1716,Cnpy1,0.3274156,12.23595,29176.512,10.379736,154.21379,202.64314,217.69984,0.12602535
1717,Cnpy1,0.0,1.7165838,29658.812,1.4348503,156.7643,202.42372,217.53249,0.12602535
1718,Cnpy1,2.4678123,0.8970501,30279.125,1.9049598,160.03345,202.24638,217.44104,0.12602535
1719,Cnpy1,3.116111,9.08286,29989.863,9.051523,158.50204,202.39189,217.55904,0.12602535
1720,Cnpy1,8.044677,19.251339,30599.832,19.857594,161.70699,202.30763,217.57608,0.12602535
1721,Cnpy1,2.6251352,4.820712,30104.426,5.25882,159.10947,202.32602,217.50246,0.12602535
1722,Cnpy1,4.772793,10.690137,30291.879,11.170384,160.09195,202.32219,217.53418,0.12602535
1723,Cnpy1,5.7133107,13.369667,30368.314,13.850367,160.49231,202.323,217.54993,0.12602535
1724,Cnpy1,0.0,2.451654,29619.629,2.0492547,156.55719,202.44052,217.54489,0.12602535
1725,Cnpy1,3.5980225,30.527277,28962.37,27.197517,153.06927,202.85175,217.90604,0.12602535
1726,Cnpy1,1.5115235,16.102415,29244.139,14.166148,154.56665,202.65544,217.72797,0.12602535
1727,Cnpy1,0.0,6.4346104,29407.943,5.378146,155.43831,202.53156,217.61218,0.12602535
1728,Cnpy1,0.0,5.7196536,29445.857,4.7806263,155.6387,202.51523,217.60011,0.12602535
1729,Cnpy1,0.46858126,1.9616619,29754.463,1.859209,157.26805,202.39923,217.5219,0.12602535
1730,Cnpy1,0.28772533,5.0326123,29548.748,4.341287,156.18143,202.48103,217.57945,0.12602535
1731,Cnpy1,3.7887042,20.903141,29514.295,19.245783,155.98578,202.61885,217.73756,0.12602535
1732,Cnpy1,5.1795835,37.405205,28959.47,33.685963,153.04784,202.91101,217.9732,0.12602535
1733,Cnpy1,0.50063294,2.4589977,29735.328,2.2899342,157.1668,202.40854,217.52928,0.12602535
1734,Cnpy1,0.82057995,3.695615,29743.584,3.4734533,157.2092,202.41623,217.54013,0.12602535
1735,Cnpy1,1.6258525,3.82663,29924.133,3.9600773,158.16039,202.3675,217.51706,0.12602535
1736,Cnpy1,0.81108695,0.3444728,29920.799,0.6677598,158.1459,202.34026,217.4838,0.12602535
1737,Cnpy1,0.0,1.6773295,29660.91,1.4020395,156.77539,202.42282,217.53181,0.12602535
1738,Cnpy1,16.124788,59.39696,30294.3,57.19298,160.06082,202.74646,218.01126,0.12602535
1739,Cnpy1,4.6153173,7.046873,30452.463,8.0508585,160.94133,202.24902,217.4776,0.12602535
1740,Cnpy1,0.0,1.2292293,29684.822,1.0274904,156.90178,202.41258,217.52423,0.12602535
1741,Cnpy1,2.6883876,4.788767,30120.99,5.2617135,159.19678,202.32121,217.49994,0.12602535
1742,Cnpy1,0.0,1.3504901,29678.35,1.128848,156.86757,202.41533,217.52628,0.12602535
1743,Cnpy1,1.3498944,1.0196196,30010.52,1.4843768,158.61804,202.32106,217.47832,0.12602535
1744,Cnpy1,10.661367,0.582226,32269.482,5.4638605,170.5219,201.716,217.1772,0.12602535
1745,Cnpy1,8.283998,1.220848,31650.322,4.8910723,167.25848,201.8796,217.26315,0.12602535
1746,Cnpy1,1.4587196,1.1217395,30030.484,1.6206815,158.72316,202.3164,217.47661,0.12602535
1747,Cnpy1,0.0,1.7550862,29656.762,1.4670328,156.75346,202.4246,217.53311,0.12602535
1748,Cnpy1,0.0,0.7764215,29708.998,0.649001,157.02956,202.40222,217.5166,0.12602535
1749,Cnpy1,0.31154284,1.3581904,29750.22,1.2812215,157.24625,202.39552,217.51663,0.12602535
1750,Cnpy1,1.00716,0.19388632,29974.465,0.6336623,158.4288,202.32414,217.47504,0.12602535
1751,Cnpy1,1.1859301,0.18687694,30016.531,0.7114786,158.65047,202.31252,217.46927,0.12602535
1752,Cnpy1,1.5318323,0.28124326,30092.375,0.95224714,159.05,202.29243,217.45998,0.12602535
1753,Cnpy1,0.55090874,0.20710811,29867.6,0.43111667,157.86572,202.35378,217.48955,0.12602535
1754,Cnpy1,0.6233967,0.0,29895.465,0.29192618,158.01274,202.34431,217.48366,0.12602535
1755,Cnpy1,0.0,0.12771429,29743.98,0.106755845,157.21446,202.38725,217.50552,0.12602535
1756,Cnpy1,0.73105395,1.2303882,29854.701,1.3708565,157.79686,202.36566,217.5013,0.12602535
1757,Cnpy1,0.5619719,0.22085142,29869.443,0.44778523,157.87543,202.3534,217.48946,0.12602535
1758,Cnpy1,0.0,0.23995766,29737.912,0.20057926,157.18239,202.38985,217.50745,0.12602535
