cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
3865,gene_A,1.3574272,24.332556,5.0669823,26.205027,1.5419042,3.4051006,3.459768,0.062166654,3865,0,24.332555433531798,0.0007821914364578542
3866,gene_A,1.3827851,24.378115,5.164807,26.303822,1.571832,3.403914,3.4585266,0.062166654,3866,0,24.378113803373495,0.0028511408133289097
3867,gene_A,1.2123232,25.879944,4.3759484,27.371912,1.3224156,3.4283085,3.4792256,0.062166654,3867,0,25.87994324563502,0.0
3868,gene_A,1.1833847,26.080437,4.246621,27.500814,1.2817551,3.4324398,3.482356,0.062166654,3868,0,26.080434980370253,0.0004253532786392706
3869,gene_A,1.2087204,25.588404,4.385302,27.084648,1.326712,3.4259038,3.4774384,0.062166654,3869,0,25.588405780260643,0.0
3870,gene_A,1.2902253,24.298239,4.802051,26.025854,1.4604971,3.4089453,3.4636106,0.062166654,3870,0,24.29823885464884,0.0025985097241076833
3871,gene_A,1.3798366,24.233952,5.1648307,26.159105,1.5725385,3.4028234,3.4577065,0.062166654,3871,0,24.233952639968354,0.0
3872,gene_A,1.4206316,23.159237,5.4089594,25.216042,1.6524845,3.3906631,3.4475343,0.062166654,3872,0,23.159239158089925,1.69089032929131e-05
3873,gene_A,1.584443,23.604412,5.9881983,25.997805,1.8261886,3.3855283,3.4407368,0.062166654,3873,0,23.60441243932716,0.0007741931210017317
3874,gene_A,1.7563848,23.453123,6.4990335,26.223953,1.9720262,3.3761795,3.4293025,0.062166654,3874,0,23.453122718305362,0.0
3875,gene_A,1.6969417,23.093252,6.375471,25.749613,1.9411583,3.375718,3.4302597,0.062166654,3875,0,23.093252446791777,0.0008815165627072474
3876,gene_A,1.5343591,22.954905,5.865068,25.265598,1.792942,3.3825068,3.4394176,0.062166654,3876,0,22.954904818017543,0.0
3877,gene_A,1.8845637,23.846975,6.765366,26.87894,2.0383384,3.3738844,3.4251528,0.062166654,3877,0,23.846974905438472,0.0068234817970047774
3878,gene_A,1.9949955,22.637348,7.056327,25.950993,2.1174672,3.3590007,3.4122424,0.062166654,3878,0,22.637347299665194,0.02823888986612122
3879,gene_A,2.0074933,22.774576,7.075389,26.10988,2.1214092,3.3595908,3.412491,0.062166654,3879,0,22.77457476529485,0.02417433590079129
3880,gene_A,1.8924865,22.277008,6.8613358,25.384815,2.071181,3.3605165,3.4149783,0.062166654,3880,0,22.277008326021964,0.0536796568976365
3881,gene_A,1.8354658,23.545843,6.679925,26.483593,2.0190363,3.373544,3.4256592,0.062166654,3881,0,23.545840791699028,0.0879862332331706
3882,gene_A,1.7468911,23.360424,6.4813485,26.11433,1.967842,3.3758204,3.4292338,0.062166654,3882,0,23.360423459554447,0.05293224301931331
3883,gene_A,1.29391,25.26008,4.73979,26.956066,1.4367415,3.4171908,3.470017,0.062166654,3883,0,25.260079899182763,0.12632072429623176
3884,gene_A,1.6752279,23.619678,6.275749,26.208788,1.9098799,3.3811822,3.4350321,0.062166654,3884,0,23.619675833738228,0.08639826808497132
3885,gene_A,1.490478,23.199478,5.6742053,25.405745,1.7332869,3.3870535,3.4436376,0.062166654,3885,0,23.19947790796877,0.13067331855111952
3886,gene_A,1.6028926,20.953884,6.2394347,23.4903,1.9137365,3.3617983,3.421916,0.062166654,3886,0,20.95388454796626,0.16457300734209493
3887,gene_A,1.6593361,20.258762,6.4375005,22.943573,1.9726099,3.3539114,3.4144585,0.062166654,3887,0,20.25876214536077,0.18832084283959397
3888,gene_A,1.4968903,20.628574,5.906463,22.95001,1.8169698,3.3642166,3.4258437,0.062166654,3888,0,20.62857403075929,0.11291139712874944
3889,gene_A,1.5480642,20.86094,6.074149,23.282955,1.8662902,3.363385,3.4244192,0.062166654,3889,0,20.860941697178895,0.173030487068773
3890,gene_A,1.5195807,21.890785,5.893295,24.211472,1.8067782,3.374019,3.4330754,0.062166654,3890,0,21.89078434078731,0.07881700100179315
3891,gene_A,1.3241553,22.263092,5.1054034,24.147415,1.5639277,3.3887777,3.4475334,0.062166654,3891,0,22.26309212669038,0.053671746108683194
3892,gene_A,1.0323204,22.14597,3.9698339,23.402193,1.216072,3.4079635,3.464186,0.062166654,3892,0,22.145969818127224,0.009156796398871861
3893,gene_A,0.94956785,21.816847,3.674319,22.907124,1.1271806,3.4119499,3.466707,0.062166654,3893,0,21.816847444003667,0.013840923790289143
3894,gene_A,0.9466026,21.500309,3.6869247,22.597599,1.1325397,3.4092321,3.464705,0.062166654,3894,0,21.50030829575818,0.05496099874563378
3895,gene_A,1.0899508,21.238071,4.2689266,22.657238,1.3123233,3.394959,3.4546297,0.062166654,3895,0,21.238071480836755,0.030218625739738804
3896,gene_A,0.8318457,20.239126,3.3565881,21.14054,1.0386218,3.4072049,3.4626703,0.062166654,3896,0,20.239126343900175,0.04058058473807002
3897,gene_A,1.0302345,20.105995,4.126818,21.443136,1.2743942,3.3890328,3.4503858,0.062166654,3897,0,20.10599459595332,0.05378969247553329
3898,gene_A,0.9392736,17.490822,4.023781,18.740486,1.2585992,3.370406,3.4367583,0.062166654,3898,0,17.49082230954532,0.08466226189409132
3899,gene_A,1.2269677,19.012268,4.992551,20.818478,1.5456816,3.3655086,3.4310281,0.062166654,3899,0,19.01226854939343,0.10722271966878757
3900,gene_A,1.4706488,19.168816,5.922927,21.491081,1.8292292,3.352759,3.417395,0.062166654,3900,0,19.16881557582239,0.06258912399930924
3901,gene_A,1.6057798,20.697817,6.262908,23.250444,1.921618,3.3596036,3.4201472,0.062166654,3901,0,20.69781760555245,0.17722799399592465
3902,gene_A,2.0133548,20.237457,7.2143755,23.677994,2.1701977,3.3384495,3.396479,0.062166654,3902,0,20.237458201458857,0.031162874570591748
3903,gene_A,2.367898,19.832684,7.9394183,24.038832,2.3478975,3.3221476,3.3791146,0.062166654,3903,0,19.83268420268702,0.027429356600570637
3904,gene_A,2.2832735,19.93006,7.7789826,23.953165,2.3101568,3.3252335,3.38241,0.062166654,3904,0,19.93005897134043,0.03152535454094519
3905,gene_A,2.0906672,20.377098,7.3640237,23.976746,2.2059467,3.3364744,3.3937974,0.062166654,3905,0,20.377097440322682,0.06044806470500767
3906,gene_A,2.0918717,20.70396,7.3500957,24.294418,2.2006414,3.339112,3.395769,0.062166654,3906,0,20.703959859178852,0.05462048897249901
3907,gene_A,1.9514195,20.490522,7.0766335,23.790087,2.1351051,3.3430598,3.4009132,0.062166654,3907,0,20.49052221459339,0.0
3908,gene_A,1.8891711,19.743723,6.984736,22.938446,2.116618,3.3395824,3.3992631,0.062166654,3908,0,19.743723623150156,2.3274544340582976e-05
3909,gene_A,1.5846103,19.274681,6.2853365,21.837065,1.9347899,3.3486931,3.4122581,0.062166654,3909,0,19.27468163231608,0.0
3910,gene_A,1.7260193,19.13637,6.66159,22.00638,2.0382504,3.3415363,3.4036179,0.062166654,3910,0,19.136367463676624,0.0
3911,gene_A,1.6457245,18.813063,6.4865527,21.523962,1.9937001,3.3422523,3.4058864,0.062166654,3911,0,18.813062389589167,2.6844675353465875e-05
3912,gene_A,1.4106219,19.198235,5.6851287,21.390902,1.756212,3.3562784,3.4210758,0.062166654,3912,0,19.198234279807124,0.0
3913,gene_A,1.8483574,19.806263,6.8961954,22.91189,2.0942645,3.3419049,3.4016588,0.062166654,3913,0,19.806261923679966,2.8174465131245618e-05
3914,gene_A,1.7754307,20.437227,6.707925,23.36376,2.0433738,3.3503616,3.409259,0.062166654,3914,0,20.437228003752754,0.001105099424730748
3915,gene_A,2.3189054,19.833906,7.848035,23.936104,2.3265772,3.3235435,3.3807464,0.062166654,3915,0,19.83390678277116,0.005368826414056457
3916,gene_A,2.2097368,20.807016,7.585857,24.64377,2.2579,3.3351974,3.390998,0.062166654,3916,0,20.807016050004894,0.008160383471324518
3917,gene_A,2.1396077,21.24364,7.4201245,24.91613,2.2146578,3.341618,3.3969245,0.062166654,3917,0,21.2436408146674,0.01826464299503968
3918,gene_A,1.9342431,20.100246,7.060854,23.377613,2.133467,3.3405654,3.3992977,0.062166654,3918,0,20.100246929186305,0.035004529414325046
3919,gene_A,2.2464728,19.366995,7.7299337,23.332193,2.3011138,3.3221867,3.3807132,0.062166654,3919,0,19.366994779375904,0.043658066545885034
3920,gene_A,1.8702391,19.930532,6.9354568,23.0781,2.103278,3.3419755,3.4013681,0.062166654,3920,0,19.930531946741922,0.045782823402489785
3921,gene_A,2.2114286,19.557066,7.653433,23.441334,2.2818396,3.3248408,3.3831563,0.062166654,3921,0,19.55706523238941,0.12475106257406435
3922,gene_A,2.28226,19.832401,7.780244,23.856863,2.3108337,3.3245606,3.3819456,0.062166654,3922,0,19.83239913987009,0.10714661494813593
3923,gene_A,1.9158177,19.38225,7.060023,22.646803,2.1375396,3.3353636,3.3956604,0.062166654,3923,0,19.382249498345157,0.1057086006857995
3924,gene_A,1.8583822,19.043713,6.9591208,22.198732,2.1146805,3.3349488,3.3962636,0.062166654,3924,0,19.0437126585882,0.001986335319723545
3925,gene_A,2.1590466,19.732243,7.536434,23.499697,2.2520003,3.328404,3.3866537,0.062166654,3925,0,19.732241882651522,0.0
3926,gene_A,2.3937693,20.817007,7.955271,25.043137,2.3476741,3.328502,3.3833003,0.062166654,3926,0,20.817007252146407,0.0020125220039314373
3927,gene_A,2.1751564,20.189764,7.5462337,23.97511,2.2517445,3.3315184,3.3887548,0.062166654,3927,0,20.189761449422377,0.025218902322033488
3928,gene_A,2.247962,20.624035,7.6740937,24.548117,2.2807097,3.3321474,3.3881059,0.062166654,3928,0,20.624034670209205,0.013361357734565829
3929,gene_A,2.6743338,20.503149,8.496739,25.334442,2.4762857,3.3182955,3.3723686,0.062166654,3929,0,20.503148804273494,0.047197608288058246
3930,gene_A,2.60065,20.998945,8.33771,25.657524,2.4365351,3.3240073,3.3774166,0.062166654,3930,0,20.99894445738115,0.036735941136483104
3931,gene_A,2.7799337,19.71394,8.722642,24.794682,2.5324242,3.3097913,3.3650103,0.062166654,3931,0,19.713939848943184,0.044660707943891556
3932,gene_A,2.520954,20.648487,8.198905,25.150385,2.4053087,3.323726,3.3782523,0.062166654,3932,0,20.64848453478829,0.006122387794107946
3933,gene_A,2.6554427,20.612297,8.456278,25.39999,2.4662015,3.319637,3.3735776,0.062166654,3933,0,20.612296578888174,0.01379627083930706
3934,gene_A,3.0507023,20.031595,9.20884,25.672823,2.643306,3.3056927,3.3588867,0.062166654,3934,0,20.031594517311994,0.011431163297036213
3935,gene_A,3.4030485,18.72126,9.923591,25.141989,2.8165936,3.2880633,3.342289,0.062166654,3935,0,18.72125996255575,0.0
3936,gene_A,3.3401053,16.993042,9.891626,23.332619,2.8195722,3.2761269,3.3347025,0.062166654,3936,0,16.993042672766727,0.0010152710044915227
3937,gene_A,3.0297096,16.596079,9.339884,22.299603,2.6948,3.2797596,3.3408232,0.062166654,3937,0,16.596078402877495,0.0
3938,gene_A,2.7962744,17.052664,8.879375,22.253708,2.5845623,3.2888925,3.3500311,0.062166654,3938,0,17.052663253662203,3.451090294291938e-05
3939,gene_A,3.0019855,16.93464,9.268438,22.56977,2.6756997,3.2829978,3.343497,0.062166654,3939,0,16.934641603298008,0.0
3940,gene_A,2.8943932,16.9888,9.065046,22.39729,2.6280713,3.286,3.346858,0.062166654,3940,0,16.988799655708913,0.0008296725056591152
3941,gene_A,2.305676,18.067097,7.9025908,22.20296,2.3492324,3.31021,3.3713214,0.062166654,3941,0,18.067096931763324,0.0015032486148143691
3942,gene_A,1.7559952,17.888731,6.813305,20.869032,2.0863268,3.3294072,3.3937016,0.062166654,3942,0,17.888731670078805,0.003057397343250258
3943,gene_A,1.3116816,18.600668,5.3571787,20.6049,1.6594021,3.3562832,3.4226615,0.062166654,3943,0,18.600667957155615,0.008235570157275685
3944,gene_A,1.6232241,19.111925,6.4111085,21.763401,1.9715751,3.345838,3.409084,0.062166654,3944,0,19.111925580634598,0.0
3945,gene_A,1.6195368,18.928602,6.4121227,21.579191,1.9728187,3.3444161,3.4080808,0.062166654,3945,0,18.92860484270809,0.0
3946,gene_A,1.6994729,19.78697,6.5593233,22.57573,2.0073671,3.3482318,3.4092863,0.062166654,3946,0,19.786970999311112,2.73025839339838e-05
3947,gene_A,1.5586928,20.731901,6.12116,23.181711,1.8809891,3.3616993,3.4229558,0.062166654,3947,0,20.73190101312357,0.000649408970065585
3948,gene_A,1.504089,20.298994,5.959314,22.648731,1.8346405,3.3609157,3.4231787,0.062166654,3948,0,20.29899432355861,0.0029694715390354647
3949,gene_A,1.3210948,19.485134,5.318578,21.474422,1.642964,3.3638976,3.4283938,0.062166654,3949,0,19.485134128431234,0.01860417046091832
3950,gene_A,1.3014202,19.122597,5.272699,21.084122,1.6308132,3.3617685,3.427055,0.062166654,3950,0,19.12259660046166,0.0
3951,gene_A,1.3439919,19.323975,5.419243,21.368814,1.674469,3.361098,3.425868,0.062166654,3951,0,19.32397213055934,0.0
3952,gene_A,1.1788824,19.94853,4.7207556,21.613241,1.4572271,3.3771915,3.4405255,0.062166654,3952,0,19.94852929362573,2.7272204086930185e-05
3953,gene_A,1.2719182,17.84908,5.2774773,19.798079,1.6396961,3.3516777,3.4195833,0.062166654,3953,0,17.849079194928095,0.0006385940225393859
3954,gene_A,1.7794683,18.564653,6.8220816,21.569756,2.0838628,3.3342588,3.3970017,0.062166654,3954,0,18.564653442562996,0.0032961802303995
3955,gene_A,1.7944323,18.030901,6.883831,21.087444,2.102688,3.3289545,3.392781,0.062166654,3955,0,18.03090096058779,0.020076988853665254
3956,gene_A,2.0239189,17.271547,7.4155617,20.839922,2.240582,3.3123024,3.3764408,0.062166654,3956,0,17.271546659472264,0.027653267098802847
3957,gene_A,1.6352135,16.245234,6.645795,19.030409,2.0544436,3.3199897,3.388552,0.062166654,3957,0,16.245233920015483,0.0
3958,gene_A,1.5124344,15.456773,6.363729,18.01172,1.9809052,3.3185353,3.3892407,0.062166654,3958,0,15.45677240691852,0.003019701690630817
3959,gene_A,1.4616688,16.275173,6.1186295,18.69105,1.9031726,3.3281782,3.3978386,0.062166654,3959,0,16.275173883717645,0.0
3960,gene_A,1.9734155,15.914457,7.402368,19.424835,2.2480276,3.302814,3.3699014,0.062166654,3960,0,15.914457829841957,0.008509658661701891
3961,gene_A,1.7316802,16.259422,6.884517,19.247993,2.1182752,3.3157005,3.3833141,0.062166654,3961,0,16.259422925560973,0.0
3962,gene_A,1.483446,17.489805,6.083635,19.905102,1.8850417,3.3378973,3.4054122,0.062166654,3962,0,17.489805483042993,0.0012887086200595835
3963,gene_A,2.1499836,17.652931,7.630544,21.474272,2.2881181,3.3114715,3.374244,0.062166654,3963,0,17.65293076704212,0.00623975394019694
3964,gene_A,2.0846932,17.451036,7.5209827,21.141428,2.2641532,3.3117707,3.3752546,0.062166654,3964,0,17.451036869152237,0.0018074300787797315
3965,gene_A,2.122388,17.469418,7.5897746,21.238905,2.2799947,3.3108187,3.3740888,0.062166654,3965,0,17.469417342912713,0.002734740186430889
3966,gene_A,2.2588527,16.90545,7.877452,20.98282,2.351319,3.3023643,3.3661208,0.062166654,3966,0,16.905450831952102,0.02461936095458487
3967,gene_A,2.4509194,16.455147,8.268713,20.951664,2.4467309,3.2932642,3.3571248,0.062166654,3967,0,16.455147723295138,0.0477944731987094
3968,gene_A,2.597623,18.186499,8.455495,22.933268,2.4792576,3.302645,3.3620687,0.062166654,3968,0,18.186498308049952,0.028726531448005427
3969,gene_A,2.4248362,18.655176,8.100478,23.022388,2.3923323,3.3113856,3.3706107,0.062166654,3969,0,18.655175759450945,0.015749095216654116
3970,gene_A,2.9742825,18.335913,9.146131,23.869595,2.6384995,3.2945256,3.3519454,0.062166654,3970,0,18.335913632890954,0.00447888611506727
3971,gene_A,3.061838,18.503159,9.297817,24.215628,2.6723266,3.2939425,3.350495,0.062166654,3971,0,18.503158262994145,0.0
3972,gene_A,3.2341783,16.169786,9.743156,22.312819,2.791235,3.2720504,3.3329437,0.062166654,3972,0,16.169786515683295,0.0
3973,gene_A,3.002743,16.924408,9.270446,22.56144,2.6762416,3.2829015,3.3434184,0.062166654,3973,0,16.924408167527925,2.9123369197130098e-05
3974,gene_A,2.5744917,17.50888,8.444071,22.229496,2.4805536,3.2979982,3.3590927,0.062166654,3974,0,17.508880437140206,0.0003159845741445042
3975,gene_A,2.6575673,16.838842,8.637178,21.755922,2.5303552,3.2906072,3.3527818,0.062166654,3975,0,16.838842803765,0.0
3976,gene_A,2.7874749,17.870068,8.821394,23.026482,2.5658762,3.2954643,3.3547854,0.062166654,3976,0,17.870068035349778,0.0067800734898989775
3977,gene_A,2.9510112,17.979969,9.120113,23.475973,2.6345932,3.2923281,3.3506753,0.062166654,3977,0,17.979968953625104,0.009822469335628544
3978,gene_A,2.7398798,19.132933,8.673086,24.14837,2.5239694,3.3064384,3.3630674,0.062166654,3978,0,19.132932793620363,0.008965825828803384
3979,gene_A,2.6584067,19.475237,8.509593,24.307364,2.4845016,3.3110223,3.36732,0.062166654,3979,0,19.475236541741637,0.034661358885182646
3980,gene_A,2.586655,20.489464,8.329164,25.135931,2.4366553,3.3207052,3.3752408,0.062166654,3980,0,20.489464124914058,0.04088195327944397
3981,gene_A,2.314309,19.690388,7.844151,23.787962,2.3262403,3.3226411,3.3801653,0.062166654,3981,0,19.69038721063107,0.04580880442763789
3982,gene_A,2.2796664,18.493753,7.833242,22.559835,2.3304315,3.314339,3.3746321,0.062166654,3982,0,18.493753597414297,0.07022660220085095
3983,gene_A,2.17862,18.75746,7.6315675,22.6003,2.2817185,3.3193624,3.3795648,0.062166654,3983,0,18.757459115151086,0.12633312019303353
3984,gene_A,2.423117,18.50835,8.104308,22.876934,2.3941083,3.3102753,3.369834,0.062166654,3984,0,18.508349712458816,0.20536822506801056
3985,gene_A,2.4931185,18.150066,8.255709,22.678272,2.4320395,3.3054008,3.3654106,0.062166654,3985,0,18.15006634668892,0.2046443948592351
3986,gene_A,2.6778893,18.608969,8.584551,23.510836,2.5067363,3.303868,3.3619585,0.062166654,3986,0,18.60896885159419,0.2369852432317887
3987,gene_A,2.0226548,18.77741,7.309833,22.29024,2.202479,3.3258338,3.386845,0.062166654,3987,0,18.77740973376692,0.3081702574609244
3988,gene_A,2.0131702,19.261208,7.2634697,22.736689,2.187966,3.3303707,3.3903947,0.062166654,3988,0,19.26120785031228,0.23416427420831787
3989,gene_A,2.1757143,19.750238,7.5698075,23.55229,2.2601066,3.3278778,3.3859992,0.062166654,3989,0,19.75023758140283,0.4506310973885719
3990,gene_A,1.8757837,18.43644,7.0308766,21.650494,2.1365435,3.328898,3.3914425,0.062166654,3990,0,18.436440267277668,0.3772995052077799
3991,gene_A,2.102974,19.81025,7.4176054,23.456287,2.222367,3.3313146,3.389715,0.062166654,3991,0,19.810248214311432,0.42764872362250445
3992,gene_A,2.2143874,19.731262,7.650592,23.615671,2.2801216,3.3261561,3.384103,0.062166654,3992,0,19.73126384114915,0.35250858218627323
3993,gene_A,1.8339037,19.643705,6.874435,22.724628,2.0898223,3.3411884,3.401344,0.062166654,3993,0,19.643706260420892,0.35230009946794794
3994,gene_A,1.6433634,18.416313,6.503706,21.13722,2.000505,3.338924,3.4034057,0.062166654,3994,0,18.41631400196891,0.47353511941576754
3995,gene_A,1.2196355,18.813932,4.980981,20.612383,1.543189,3.3641245,3.4300685,0.062166654,3995,0,18.81393289325744,0.47566807320556437
3996,gene_A,0.90973824,17.562408,3.8972108,18.745628,1.21911,3.373677,3.4389737,0.062166654,3996,0,17.56240792617675,0.5138238979702293
3997,gene_A,0.577407,18.690397,2.6332316,19.10276,0.8340381,3.4135623,3.4660945,0.062166654,3997,0,18.690396424711327,0.407568607834234
3998,gene_A,0.708983,17.918833,3.12186,18.652645,0.9821285,3.3945103,3.4529016,0.062166654,3998,0,17.91883224528329,0.2662303109258424
3999,gene_A,1.1619762,18.410593,4.789597,20.101473,1.4866511,3.3639786,3.430669,0.062166654,3999,0,18.410593983190886,0.25318960323119155
4000,gene_A,0.8323153,19.965897,3.3780606,20.880089,1.0464238,3.4045787,3.4607532,0.062166654,4000,0,19.965895805788637,0.18752237561199298
4001,gene_A,1.1112849,20.700247,4.3987155,22.187717,1.3549683,3.388204,3.449714,0.062166654,4001,0,20.700248413012897,0.2216690512744171
4002,gene_A,1.4294537,22.03199,5.531887,24.15288,1.6955024,3.380215,3.439308,0.062166654,4002,0,22.031990243953494,0.216789111348152
4003,gene_A,1.8723676,21.711405,6.8485184,24.797289,2.0713081,3.356702,3.412425,0.062166654,4003,0,21.71140403684454,0.1779741263724405
4004,gene_A,0.9080096,10.249539,4.8339944,11.727809,1.5660286,3.2966697,3.380545,0.062166654,4004,0,10.249539359807518,0.0
4005,gene_A,1.08288,9.152747,5.5916996,11.043189,1.8023754,3.277496,3.3627267,0.062166654,4005,0,9.152747363695779,0.0
4006,gene_A,1.0708722,9.580905,5.4960804,11.429244,1.7700392,3.2820566,3.366625,0.062166654,4006,0,9.580905151200838,9.429242564577188e-05
4007,gene_A,1.2713253,9.353552,6.2278085,11.631597,1.990264,3.2715752,3.3552618,0.062166654,4007,0,9.353551569399082,0.0013149232318475119
4008,gene_A,1.236717,10.254378,5.991309,12.425431,1.9115734,3.281585,3.363895,0.062166654,4008,0,10.254378433346515,0.010580996459799591
4009,gene_A,1.3404858,10.9200325,6.2653084,13.28365,1.9868726,3.2834866,3.363969,0.062166654,4009,0,10.920032059800839,0.023915303470089612
4010,gene_A,1.3630476,10.821615,6.3507514,13.236286,2.0127714,3.281578,3.3621244,0.062166654,4010,0,10.821615320417306,0.024887001509601346
